timestamp,accelerometer,x,y,z,gyro,x,y,z,,average accelerometer,,,average gyro,
602033.4635,3,-0.213,-0.067,10.126,4,0,0,0.001,,,,,,
602033.4659,3,-0.206,-0.069,10.119,4,0,0.002,-0.001,,,,,,
602033.4683,3,-0.218,-0.062,10.126,4,0,0.001,-0.001,,,,,,
602033.4707,3,-0.189,-0.067,10.112,4,0.001,0.001,0.001,,,,,,
602033.4731,3,-0.215,-0.069,10.114,4,-0.001,0.001,0.001,,,,,,
602033.4755,3,-0.211,-0.079,10.112,4,0.002,0,0,,,,,,
602033.4779,3,-0.227,-0.084,10.1,4,-0.001,0,0,,,,,,
602033.4803,3,-0.206,-0.069,10.126,4,0,0.001,0,,,,,,
602033.4827,3,-0.208,-0.081,10.114,4,0.001,-0.002,0.001,,,,,,
602033.4851,3,-0.213,-0.093,10.126,4,0.001,0,0.001,,,,,,
602033.4875,3,-0.227,-0.065,10.112,4,0,0.001,-0.001,,,,,,
602033.4899,3,-0.199,-0.06,10.129,4,-0.001,0.001,0,,,,,,
602033.4923,3,-0.223,-0.093,10.124,4,0.001,0.001,0,,,,,,
602033.4947,3,-0.227,-0.081,10.102,4,0,0,-0.001,,,,,,
602033.4971,3,-0.208,-0.081,10.112,4,-0.001,0.001,-0.001,,,,,,
602033.4995,3,-0.211,-0.06,10.11,4,-0.001,0,0,,,,,,
602033.5019,3,-0.23,-0.057,10.11,4,-0.001,0.001,0,,,,,,
602033.5043,3,-0.213,-0.06,10.11,4,0.001,0.002,0.001,,,,,,
602033.5067,3,-0.218,-0.053,10.122,4,0.002,0.001,-0.001,,,,,,
602033.5091,3,-0.201,-0.079,10.107,4,0.001,0.001,-0.001,,,,,,
602033.5115,3,-0.218,-0.079,10.102,4,-0.001,0,0.001,,,,,,
602033.5139,3,-0.206,-0.053,10.122,4,0.001,-0.001,0.001,,,,,,
602033.5163,3,-0.189,-0.077,10.1,4,0.001,0,0.001,,,,,,
602033.5187,3,-0.206,-0.05,10.093,4,0,0,0.002,,,,,,
602033.5211,3,-0.218,-0.079,10.098,4,0.001,0,0,,,,,,
602033.5235,3,-0.218,-0.096,10.117,4,0,0,-0.002,,,,,,
602033.5259,3,-0.203,-0.074,10.105,4,0,0.001,-0.001,,,,,,
602033.5283,3,-0.201,-0.06,10.122,4,0.001,0.001,0.001,,,,,,
602033.5307,3,-0.206,-0.081,10.129,4,-0.001,0.001,0.001,,,,,,
602033.5331,3,-0.194,-0.065,10.117,4,0,-0.002,0,,,,,,
602033.5355,3,-0.196,-0.065,10.102,4,-0.001,0,0,,,,,,
602033.5379,3,-0.203,-0.069,10.088,4,0.002,0.001,0.001,,,,,,
602033.5403,3,-0.227,-0.074,10.105,4,0,0,-0.001,,,,,,
602033.5427,3,-0.22,-0.067,10.122,4,0.001,0,0,,,,,,
602033.5451,3,-0.225,-0.091,10.107,4,0,0,-0.001,,,,,,
602033.5475,3,-0.203,-0.069,10.117,4,0,0,-0.001,,,,,,
602033.5499,3,-0.213,-0.074,10.114,4,0,0,-0.001,,,,,,
602033.5523,3,-0.211,-0.05,10.129,4,0,0,-0.001,,,,,,
602033.5547,3,-0.206,-0.077,10.105,4,0,0.001,0.001,,,,,,
602033.5571,3,-0.213,-0.065,10.107,4,-0.001,-0.001,-0.001,,,,,,
602033.5595,3,-0.225,-0.074,10.112,4,0,-0.001,-0.001,,,,,,
602033.5619,3,-0.218,-0.084,10.112,4,0.001,0.001,0.001,,,,,,
602033.5643,3,-0.213,-0.074,10.107,4,0.001,0.001,0,,,,,,
602033.5667,3,-0.232,-0.074,10.112,4,0,0,-0.001,,,,,,
602033.5691,3,-0.196,-0.084,10.098,4,0.002,0,0.001,,,,,,
602033.5716,3,-0.215,-0.074,10.126,4,0,0,0.001,,,,,,
602033.5739,3,-0.215,-0.086,10.114,4,0,0,-0.002,,,,,,
602033.5763,3,-0.223,-0.074,10.112,4,0,0.001,0,,,,,,
602033.5788,3,-0.237,-0.089,10.107,4,0.002,-0.001,0.001,,,,,,
602033.5811,3,-0.203,-0.074,10.112,4,0,-0.002,0.001,,,,,,
602033.5835,3,-0.225,-0.069,10.114,4,0,0.001,0.001,,,,,,
602033.586,3,-0.215,-0.069,10.117,4,0,0.001,0.001,,,,,,
602033.5883,3,-0.215,-0.096,10.11,4,-0.001,0,0.001,,,,,,
602033.5907,3,-0.225,-0.091,10.124,4,0,0,0.001,,,,,,
602033.5932,3,-0.218,-0.074,10.134,4,0,0,0.001,,,,,,
602033.5956,3,-0.22,-0.081,10.105,4,0,0,0,,,,,,
602033.598,3,-0.208,-0.077,10.114,4,-0.001,0.001,-0.001,,,,,,
602033.6004,3,-0.194,-0.072,10.119,4,0,0,-0.001,,,,,,
602033.6028,3,-0.208,-0.062,10.093,4,0,0,0,,,,,,
602033.6052,3,-0.211,-0.077,10.126,4,0.001,0,0.001,,,,,,
602033.6076,3,-0.203,-0.069,10.11,4,0,0,-0.001,,,,,,
602033.61,3,-0.223,-0.074,10.117,4,0,0,0,,,,,,
602033.6124,3,-0.225,-0.069,10.105,4,0,0,0.001,,,,,,
602033.6148,3,-0.208,-0.079,10.105,4,0,0.001,0.001,,,,,,
602033.6172,3,-0.206,-0.072,10.117,4,0,0,-0.001,,,,,,
602033.6196,3,-0.203,-0.065,10.119,4,0.002,0,-0.002,,,,,,
602033.622,3,-0.211,-0.069,10.112,4,0,0,0.001,,,,,,
602033.6244,3,-0.218,-0.072,10.093,4,0.001,0.001,-0.001,,,,,,
602033.6268,3,-0.196,-0.06,10.112,4,0.001,0,0.001,,,,,,
602033.6292,3,-0.201,-0.067,10.114,4,0.001,0,-0.001,,,,,,
602033.6316,3,-0.194,-0.067,10.112,4,0,0,0,,,,,,
602033.634,3,-0.206,-0.06,10.117,4,0,0.001,0.001,,,,,,
602033.6364,3,-0.237,-0.06,10.105,4,0.001,-0.001,0.001,,,,,,
602033.6388,3,-0.223,-0.069,10.102,4,0,0,-0.001,,,,,,
602033.6412,3,-0.208,-0.069,10.112,4,0,0,-0.001,,,,,,
602033.6436,3,-0.215,-0.062,10.1,4,0.001,0,0.001,,,,,,
602033.646,3,-0.203,-0.074,10.117,4,0,-0.001,0.001,,,,,,
602033.6484,3,-0.215,-0.072,10.122,4,0.002,-0.001,0.002,,,,,,
602033.6508,3,-0.211,-0.074,10.11,4,0,0,0.001,,,,,,
602033.6532,3,-0.196,-0.074,10.117,4,-0.001,0,0,,,,,,
602033.6556,3,-0.201,-0.074,10.122,4,0,0,-0.001,,,,,,
602033.658,3,-0.225,-0.091,10.126,4,0.001,0,0,,,,,,
602033.6604,3,-0.22,-0.086,10.134,4,0,0.001,-0.001,,,,,,
602033.6628,3,-0.203,-0.067,10.117,4,0.001,0.001,-0.001,,,,,,
602033.6652,3,-0.218,-0.069,10.093,4,0.002,0,-0.001,,,,,,
602033.6676,3,-0.225,-0.062,10.117,4,-0.001,-0.001,-0.001,,,,,,
602033.67,3,-0.208,-0.077,10.124,4,0,0,0.001,,,,,,
602033.6724,3,-0.199,-0.086,10.093,4,0.001,0,0.001,,,,,,
602033.6748,3,-0.22,-0.077,10.107,4,0.001,0,0.001,,,,,,
602033.6772,3,-0.223,-0.079,10.102,4,0.002,0,0.001,,,,,,
602033.6796,3,-0.206,-0.084,10.11,4,-0.001,0,-0.002,,,,,,
602033.682,3,-0.218,-0.062,10.112,4,-0.001,0.001,-0.001,,,,,,
602033.6844,3,-0.223,-0.065,10.112,4,0,0.001,0,,,,,,
602033.6868,3,-0.227,-0.077,10.126,4,0.002,0,0,,,,,,
602033.6892,3,-0.199,-0.081,10.112,4,0.001,0.001,-0.001,,,,,,
602033.6916,3,-0.211,-0.055,10.114,4,0.001,0,-0.001,,,,,,
602033.694,3,-0.203,-0.062,10.122,4,0,0,0.001,,,,,,
602033.6964,3,-0.211,-0.077,10.114,4,0,0,0,,,,,,
602033.6988,3,-0.232,-0.096,10.126,4,0,0.001,-0.001,,,,,,
602033.7012,3,-0.208,-0.089,10.122,4,-0.001,0,-0.001,,,,,,
602033.7036,3,-0.22,-0.072,10.134,4,0,0,0.001,,,,,,
602033.706,3,-0.22,-0.079,10.122,4,0.001,0,0.001,,,,,,
602033.7084,3,-0.211,-0.055,10.102,4,0.002,0,0.001,,,,,,
602033.7108,3,-0.201,-0.086,10.091,4,0.002,0,0.002,,,,,,
602033.7132,3,-0.213,-0.074,10.107,4,0.001,0,0.001,,,,,,
602033.7156,3,-0.203,-0.067,10.095,4,-0.001,-0.001,0,,,,,,
602033.718,3,-0.211,-0.077,10.114,4,-0.001,0.001,0,,,,,,
602033.7204,3,-0.203,-0.084,10.093,4,0,0,0,,,,,,
602033.7228,3,-0.201,-0.074,10.095,4,0,0,0,,,,,,
602033.7252,3,-0.206,-0.079,10.105,4,-0.001,0.001,0.001,,,,,,
602033.7276,3,-0.227,-0.067,10.114,4,-0.001,0,0.001,,,,,,
602033.73,3,-0.213,-0.077,10.105,4,0,0,0,,,,,,
602033.7324,3,-0.215,-0.06,10.11,4,0.002,0.001,0.001,,,,,,
602033.7348,3,-0.199,-0.069,10.117,4,0.001,0.001,0.002,,,,,,
602033.7372,3,-0.203,-0.086,10.117,4,-0.001,0.001,0,,,,,,
602033.7396,3,-0.203,-0.057,10.11,4,0,0,0.001,,,,,,
602033.7421,3,-0.22,-0.079,10.102,4,-0.002,0.001,-0.001,,,,,,
602033.7444,3,-0.208,-0.074,10.105,4,0.002,0.001,-0.001,,,,,,
602033.7468,3,-0.22,-0.077,10.124,4,0.001,0.001,0,,,,,,
602033.7493,3,-0.22,-0.06,10.117,4,0,0,-0.001,,,,,,
602033.7516,3,-0.225,-0.077,10.126,4,0.001,0.001,0.001,,,,,,
602033.754,3,-0.213,-0.06,10.114,4,0.002,0.001,0.001,,,,,,
602033.7565,3,-0.225,-0.086,10.1,4,0,0,0.001,,,,,,
602033.7589,3,-0.218,-0.086,10.117,4,0,0,0,,,,,,
602033.7612,3,-0.203,-0.069,10.134,4,0,0.001,0.001,,,,,,
602033.7637,3,-0.227,-0.084,10.114,4,0,0,0.001,,,,,,
602033.7661,3,-0.191,-0.065,10.11,4,0,0,0,,,,,,
602033.7684,3,-0.22,-0.043,10.102,4,-0.001,0.001,0,,,,,,
602033.7709,3,-0.213,-0.077,10.117,4,0,0,0,,,,,,
602033.7733,3,-0.22,-0.074,10.088,4,0,-0.001,0.001,,,,,,
602033.7757,3,-0.213,-0.062,10.105,4,0,0.001,0.002,,,,,,
602033.7781,3,-0.22,-0.072,10.129,4,0,-0.002,0,,,,,,
602033.7805,3,-0.199,-0.084,10.122,4,0,0,-0.001,,,,,,
602033.7829,3,-0.208,-0.067,10.102,4,0,0,0,,,,,,
602033.7853,3,-0.208,-0.057,10.11,4,0,0,0.001,,,,,,
602033.7877,3,-0.213,-0.084,10.107,4,0,0,0,,,,,,
602033.7901,3,-0.239,-0.079,10.114,4,0.002,0,0,,,,,,
602033.7925,3,-0.206,-0.072,10.112,4,0.001,0.001,-0.001,,,,,,
602033.7949,3,-0.213,-0.057,10.107,4,0,0.001,0,,,,,,
602033.7973,3,-0.213,-0.065,10.129,4,0.002,0.001,-0.001,,,,,,
602033.7997,3,-0.213,-0.079,10.095,4,-0.001,0,0,,,,,,
602033.8021,3,-0.213,-0.067,10.095,4,0,0.001,0,,,,,,
602033.8045,3,-0.223,-0.098,10.105,4,0,0.001,0.001,,,,,,
602033.8069,3,-0.223,-0.079,10.112,4,0,0,0,,,,,,
602033.8093,3,-0.239,-0.062,10.107,4,0.002,0,0,,,,,,
602033.8117,3,-0.22,-0.074,10.122,4,0,-0.002,-0.001,,,,,,
602033.8141,3,-0.227,-0.053,10.122,4,0.002,0,0.001,,,,,,
602033.8165,3,-0.201,-0.057,10.102,4,0.001,0.001,-0.001,,,,,,
602033.8189,3,-0.213,-0.081,10.105,4,-0.001,0,-0.001,,,,,,
602033.8213,3,-0.232,-0.081,10.102,4,0.001,0.002,-0.001,,,,,,
602033.8237,3,-0.22,-0.069,10.107,4,-0.003,0.001,-0.001,,,,,,
602033.8261,3,-0.203,-0.077,10.107,4,0.002,0,0.001,,,,,,
602033.8285,3,-0.199,-0.067,10.11,4,0,0,0.001,,,,,,
602033.8309,3,-0.218,-0.089,10.091,4,0,0.001,0.001,,,,,,
602033.8333,3,-0.203,-0.086,10.107,4,-0.001,-0.001,0.001,,,,,,
602033.8357,3,-0.218,-0.086,10.11,4,0.002,0,0.001,,,,,,
602033.8381,3,-0.206,-0.06,10.1,4,0.001,0,0.001,,,,,,
602033.8405,3,-0.22,-0.069,10.102,4,0,0.001,0.001,,,,,,
602033.8429,3,-0.225,-0.069,10.117,4,0.002,0,0.001,,,,,,
602033.8453,3,-0.22,-0.074,10.122,4,0,0.001,0.001,,,,,,
602033.8477,3,-0.189,-0.074,10.105,4,0,0,0.001,,,,,,
602033.8501,3,-0.223,-0.067,10.1,4,0,0.001,-0.001,,,,,,
602033.8525,3,-0.218,-0.077,10.107,4,0.002,0.001,0,,,,,,
602033.8549,3,-0.201,-0.067,10.098,4,0.001,0.001,-0.001,,,,,,
602033.8573,3,-0.199,-0.072,10.129,4,0.002,0.002,-0.001,,,,,,
602033.8597,3,-0.223,-0.081,10.1,4,0.002,0.001,-0.001,,,,,,
602033.8621,3,-0.211,-0.074,10.114,4,0,0,-0.001,,,,,,
602033.8645,3,-0.203,-0.072,10.114,4,0.001,0.001,0,,,,,,
602033.8669,3,-0.201,-0.089,10.117,4,0,0,0.001,,,,,,
602033.8693,3,-0.199,-0.069,10.122,4,0,0.001,0.001,,,,,,
602033.8717,3,-0.206,-0.072,10.1,4,0,0.001,0,,,,,,
602033.8741,3,-0.211,-0.081,10.11,4,0,0,0,,,,,,
602033.8765,3,-0.232,-0.081,10.114,4,0.001,0.002,0.001,,,,,,
602033.8789,3,-0.215,-0.081,10.105,4,0.001,0,0.001,,,,,,
602033.8813,3,-0.227,-0.057,10.107,4,0.002,0.001,0.001,,,,,,
602033.8837,3,-0.203,-0.062,10.081,4,0.001,0,0,,,,,,
602033.8861,3,-0.22,-0.079,10.11,4,0,0.001,0,,,,,,
602033.8885,3,-0.22,-0.077,10.114,4,-0.001,0,0.001,,,,,,
602033.8909,3,-0.213,-0.077,10.122,4,0.002,0.001,0.001,,,,,,
602033.8933,3,-0.199,-0.055,10.091,4,-0.001,0.001,0.001,,,,,,
602033.8957,3,-0.203,-0.072,10.107,4,-0.001,0,0.001,,,,,,
602033.8981,3,-0.208,-0.055,10.102,4,0.002,0,0,,,,,,
602033.9005,3,-0.196,-0.093,10.102,4,0,0.003,-0.001,,,,,,
602033.9029,3,-0.225,-0.084,10.11,4,0,0.002,0.001,,,,,,
602033.9054,3,-0.199,-0.081,10.098,4,0.001,0.001,0,,,,,,
602033.9077,3,-0.215,-0.067,10.114,4,-0.001,0,0.002,,,,,,
602033.9101,3,-0.215,-0.069,10.102,4,0,-0.001,0.001,,,,,,
602033.9126,3,-0.215,-0.079,10.119,4,0,0,0,,,,,,
602033.9149,3,-0.218,-0.089,10.117,4,0.002,-0.002,0,,,,,,
602033.9173,3,-0.22,-0.062,10.102,4,0.001,-0.002,0,,,,,,
602033.9198,3,-0.215,-0.065,10.095,4,0.001,0.001,0.001,,,,,,
602033.9222,3,-0.206,-0.072,10.093,4,0,0,0,,,,,,
602033.9245,3,-0.208,-0.06,10.105,4,0.001,0.001,0.001,,,,,,
602033.927,3,-0.194,-0.096,10.119,4,0,0,0.001,,,,,,
602033.9294,3,-0.215,-0.077,10.105,4,0.001,0,0,,,,,,
602033.9317,3,-0.208,-0.072,10.117,4,0,0.001,-0.001,,,,,,
602033.9342,3,-0.22,-0.067,10.126,4,0,0.001,-0.002,,,,,,
602033.9366,3,-0.232,-0.055,10.107,4,0.002,0.001,-0.001,,,,,,
602033.939,3,-0.206,-0.065,10.122,4,0,0.001,-0.001,,,,,,
602033.9414,3,-0.211,-0.074,10.124,4,-0.001,0,-0.001,,,,,,
602033.9438,3,-0.201,-0.05,10.129,4,0,0,0.001,,,,,,
602033.9462,3,-0.201,-0.065,10.086,4,0.001,0,-0.001,,,,,,
602033.9486,3,-0.215,-0.05,10.11,4,0.002,0.001,0,,,,,,
602033.951,3,-0.227,-0.06,10.129,4,0,0,0,,,,,,
602033.9534,3,-0.223,-0.084,10.11,4,0,0,0.001,,,,,,
602033.9558,3,-0.218,-0.067,10.102,4,0.001,0,0,,,,,,
602033.9582,3,-0.211,-0.065,10.107,4,0.002,0.001,0,,,,,,
602033.9606,3,-0.211,-0.057,10.112,4,0.001,0,-0.002,,,,,,
602033.963,3,-0.215,-0.077,10.117,4,0.001,0.001,0,,,,,,
602033.9654,3,-0.211,-0.077,10.114,4,0,0,0.001,,,,,,
602033.9678,3,-0.208,-0.091,10.126,4,0,0.001,0,,,,,,
602033.9702,3,-0.201,-0.079,10.122,4,0.002,0,0,,,,,,
602033.9726,3,-0.211,-0.093,10.129,4,0.002,0.001,0,,,,,,
602033.975,3,-0.208,-0.074,10.122,4,0.001,0.001,0.001,,,,,,
602033.9774,3,-0.201,-0.086,10.126,4,0,0,-0.001,,,,,,
602033.9798,3,-0.223,-0.065,10.119,4,0,0.001,-0.001,,,,,,
602033.9822,3,-0.225,-0.057,10.098,4,0,0.002,0.001,,,,,,
602033.9846,3,-0.218,-0.081,10.11,4,0.001,0.001,0.001,,,,,,
602033.987,3,-0.225,-0.086,10.124,4,0.003,0.002,0.001,,,,,,
602033.9894,3,-0.208,-0.081,10.122,4,0.002,0.001,0,,,,,,
602033.9918,3,-0.206,-0.079,10.122,4,0.001,0.001,0,,,,,,
602033.9942,3,-0.211,-0.072,10.114,4,0.002,0,-0.001,,,,,,
602033.9966,3,-0.23,-0.048,10.124,4,0.001,0.001,-0.001,,,,,,
602033.999,3,-0.223,-0.06,10.091,4,0,0.001,-0.001,,,,,,
602034.0014,3,-0.213,-0.072,10.11,4,0,0.001,0,,,,,,
602034.0038,3,-0.199,-0.081,10.129,4,0,0.001,0.001,,,,,,
602034.0062,3,-0.194,-0.06,10.098,4,0,-0.001,0.001,,,,,,
602034.0086,3,-0.206,-0.057,10.114,4,0.001,0.001,0.002,,,,,,
602034.011,3,-0.208,-0.079,10.105,4,0,0.001,0.001,,,,,,
602034.0134,3,-0.234,-0.077,10.11,4,-0.001,-0.001,-0.001,,,,,,
602034.0158,3,-0.23,-0.072,10.11,4,0,0,0,,,,,,
602034.0182,3,-0.211,-0.074,10.112,4,0,0.001,-0.001,,,,,,
602034.0206,3,-0.201,-0.072,10.105,4,0,0,0,,,,,,
602034.023,3,-0.206,-0.065,10.105,4,0,-0.001,-0.001,,,,,,
602034.0254,3,-0.199,-0.072,10.126,4,-0.001,-0.001,-0.001,,,,,,
602034.0278,3,-0.218,-0.062,10.11,4,-0.001,0,0.001,,,,,,
602034.0302,3,-0.223,-0.06,10.112,4,0,0,0.001,,,,,,
602034.0326,3,-0.211,-0.067,10.11,4,0,0.001,0.001,,,,,,
602034.035,3,-0.203,-0.084,10.088,4,0,0,0.001,,,,,,
602034.0374,3,-0.206,-0.077,10.11,4,0.001,0,0.001,,,,,,
602034.0398,3,-0.206,-0.081,10.134,4,0,-0.001,0.001,,,,,,
602034.0422,3,-0.22,-0.081,10.117,4,0,0,-0.001,,,,,,
602034.0446,3,-0.208,-0.084,10.105,4,-0.001,0,-0.001,,,,,,
602034.047,3,-0.213,-0.069,10.136,4,0,0.001,0.001,,,,,,
602034.0494,3,-0.206,-0.072,10.124,4,0,0,0,,,,,,
602034.0518,3,-0.237,-0.055,10.124,4,0,0,-0.001,,,,,,
602034.0542,3,-0.225,-0.069,10.095,4,0.001,0,0.001,,,,,,
602034.0566,3,-0.22,-0.077,10.119,4,0.001,0.001,-0.001,,,,,,
602034.059,3,-0.215,-0.067,10.122,4,0.001,0.001,0.001,,,,,,
602034.0614,3,-0.213,-0.093,10.124,4,0,0,-0.001,,,,,,
602034.0638,3,-0.227,-0.062,10.112,4,0,0.001,0.001,,,,,,
602034.0662,3,-0.223,-0.091,10.102,4,0,0.001,0,,,,,,
602034.0686,3,-0.227,-0.077,10.117,4,-0.001,0,-0.001,,,,,,
602034.071,3,-0.227,-0.081,10.122,4,0,0,-0.001,,,,,,
602034.0734,3,-0.22,-0.074,10.117,4,-0.001,0.001,-0.001,,,,,,
602034.0758,3,-0.213,-0.077,10.107,4,-0.001,0,0,,,,,,
602034.0782,3,-0.211,-0.065,10.143,4,0.002,0.001,0,,,,,,
602034.0806,3,-0.199,-0.062,10.107,4,0,0,0.001,,,,,,
602034.083,3,-0.208,-0.057,10.105,4,0,0.001,0.001,,,,,,
602034.0854,3,-0.23,-0.053,10.093,4,0.001,0.001,-0.001,,,,,,
602034.0878,3,-0.213,-0.069,10.107,4,0,0,0,,,,,,
602034.0902,3,-0.203,-0.081,10.1,4,0.002,0,0.001,,,,,,
602034.0926,3,-0.191,-0.048,10.119,4,0.002,-0.001,0,,,,,,
602034.095,3,-0.211,-0.062,10.112,4,0,-0.001,0,,,,,,
602034.0974,3,-0.187,-0.086,10.112,4,0,0,0.001,,,,,,
602034.0998,3,-0.211,-0.093,10.117,4,0,0.001,0.001,,,,,,
602034.1022,3,-0.191,-0.086,10.098,4,0.001,0.001,-0.001,,,,,,
602034.1046,3,-0.215,-0.062,10.1,4,0.002,0.001,0.001,,,,,,
602034.107,3,-0.215,-0.072,10.1,4,-0.001,0,0,,,,,,
602034.1094,3,-0.223,-0.067,10.112,4,0.001,0.001,0,,,,,,
602034.1118,3,-0.213,-0.077,10.119,4,0.001,0.001,0.001,,,,,,
602034.1142,3,-0.215,-0.084,10.112,4,0,0,0,,,,,,
602034.1166,3,-0.227,-0.065,10.105,4,-0.001,0,0.001,,,,,,
602034.119,3,-0.208,-0.06,10.11,4,0,0,0.001,,,,,,
602034.1214,3,-0.237,-0.048,10.098,4,0,0,0,,,,,,
602034.1238,3,-0.211,-0.067,10.102,4,0.002,0,-0.002,,,,,,
602034.1262,3,-0.234,-0.06,10.102,4,0,0,-0.001,,,,,,
602034.1286,3,-0.213,-0.067,10.117,4,0,0,0.001,,,,,,
602034.131,3,-0.211,-0.065,10.1,4,0.001,0.001,-0.001,,,,,,
602034.1334,3,-0.203,-0.074,10.119,4,0.002,0,0,,,,,,
602034.1359,3,-0.203,-0.084,10.122,4,0,0,0.001,,,,,,
602034.1382,3,-0.211,-0.089,10.112,4,0,-0.001,0.001,,,,,,
602034.1406,3,-0.201,-0.084,10.114,4,0,0.001,0.001,,,,,,
602034.1431,3,-0.184,-0.067,10.122,4,0.002,0.003,0.001,,,,,,
602034.1454,3,-0.227,-0.06,10.095,4,0.001,0,0.001,,,,,,
602034.1478,3,-0.225,-0.067,10.114,4,0,0,0,,,,,,
602034.1503,3,-0.223,-0.062,10.098,4,0,0,-0.001,,,,,,
602034.1526,3,-0.225,-0.072,10.102,4,0,0.001,-0.001,,,,,,
602034.155,3,-0.208,-0.067,10.105,4,0.002,0.001,0,,,,,,
602034.1575,3,-0.22,-0.072,10.117,4,0,0,-0.001,,,,,,
602034.1599,3,-0.187,-0.091,10.117,4,-0.001,0.001,-0.001,,,,,,
602034.1622,3,-0.201,-0.065,10.1,4,0.001,0.001,0.001,,,,,,
602034.1647,3,-0.22,-0.077,10.102,4,0,0,-0.001,,,,,,
602034.167,3,-0.203,-0.065,10.117,4,0,0,0,,,,,,
602034.1695,3,-0.203,-0.079,10.112,4,-0.001,0,0.001,,,,,,
602034.1719,3,-0.227,-0.091,10.11,4,-0.001,0.001,0.001,,,,,,
602034.1743,3,-0.232,-0.065,10.1,4,-0.001,0,0.001,,,,,,
602034.1767,3,-0.223,-0.072,10.126,4,-0.001,0.001,0,,,,,,
602034.1791,3,-0.215,-0.079,10.105,4,0.002,0.001,-0.001,,,,,,
602034.1815,3,-0.203,-0.067,10.112,4,0,0,-0.001,,,,,,
602034.1839,3,-0.225,-0.084,10.119,4,0.001,0.001,-0.001,,,,,,
602034.1863,3,-0.211,-0.062,10.114,4,0,0.001,0,,,,,,
602034.1887,3,-0.223,-0.074,10.146,4,0,0,-0.001,,,,,,
602034.1911,3,-0.201,-0.072,10.117,4,0.001,0,0,,,,,,
602034.1935,3,-0.22,-0.081,10.126,4,0.002,0.002,-0.001,,,,,,
602034.1959,3,-0.208,-0.074,10.122,4,0.001,0.001,-0.001,,,,,,
602034.1983,3,-0.215,-0.091,10.117,4,0,0.002,0.001,,,,,,
602034.2007,3,-0.223,-0.089,10.126,4,-0.001,0,0.001,,,,,,
602034.2031,3,-0.194,-0.081,10.112,4,0.001,0,0,,,,,,
602034.2055,3,-0.189,-0.072,10.11,4,0.001,0.001,0.002,,,,,,
602034.2079,3,-0.211,-0.084,10.107,4,0,0,0.002,,,,,,
602034.2103,3,-0.227,-0.072,10.112,4,0,0,0.001,,,,,,
602034.2127,3,-0.234,-0.065,10.114,4,0.001,0.001,-0.001,,,,,,
602034.2151,3,-0.227,-0.074,10.102,4,0.002,0.001,-0.001,,,,,,
602034.2175,3,-0.232,-0.079,10.136,4,0.001,0.001,0,,,,,,
602034.2199,3,-0.203,-0.081,10.131,4,-0.001,0,0.001,,,,,,
602034.2223,3,-0.223,-0.05,10.105,4,0.001,0,0,,,,,,
602034.2247,3,-0.211,-0.081,10.122,4,0.001,0,0.001,,,,,,
602034.2271,3,-0.227,-0.081,10.107,4,0.001,0,0.001,,,,,,
602034.2295,3,-0.215,-0.069,10.117,4,0.001,0.001,0.002,,,,,,
602034.2319,3,-0.208,-0.072,10.105,4,0,0.001,0.001,,,,,,
602034.2343,3,-0.211,-0.086,10.11,4,0.001,0,0.001,,,,,,
602034.2367,3,-0.23,-0.062,10.1,4,0.001,0.001,0,,,,,,
602034.2391,3,-0.213,-0.081,10.102,4,0.002,0,0.002,,,,,,
602034.2415,3,-0.194,-0.081,10.1,4,0.001,0,0.001,,,,,,
602034.2439,3,-0.206,-0.067,10.093,4,0,0,-0.001,,,,,,
602034.2463,3,-0.187,-0.06,10.1,4,-0.001,0,-0.001,,,,,,
602034.2487,3,-0.206,-0.072,10.124,4,0,0.001,-0.001,,,,,,
602034.2511,3,-0.213,-0.072,10.117,4,0.001,0,0.001,,,,,,
602034.2535,3,-0.199,-0.089,10.112,4,0.001,0,0.001,,,,,,
602034.2559,3,-0.213,-0.091,10.129,4,0,0.001,0,,,,,,
602034.2583,3,-0.218,-0.084,10.119,4,0,0,0,,,,,,
602034.2607,3,-0.218,-0.074,10.11,4,0,0,-0.001,,,,,,
602034.2631,3,-0.206,-0.074,10.098,4,0.002,-0.001,0,,,,,,
602034.2655,3,-0.22,-0.091,10.1,4,0,-0.001,-0.001,,,,,,
602034.2679,3,-0.218,-0.074,10.114,4,0.001,0,0,,,,,,
602034.2703,3,-0.213,-0.062,10.117,4,0.001,0,0,,,,,,
602034.2727,3,-0.22,-0.069,10.1,4,0,0,-0.001,,,,,,
602034.2751,3,-0.239,-0.072,10.122,4,0,0,-0.001,,,,,,
602034.2775,3,-0.199,-0.084,10.138,4,0,0,0,,,,,,
602034.2799,3,-0.206,-0.074,10.126,4,0,0,-0.001,,,,,,
602034.2823,3,-0.206,-0.06,10.107,4,0.001,0.002,0.001,,,,,,
602034.2847,3,-0.201,-0.091,10.102,4,0,-0.001,0,,,,,,
602034.2871,3,-0.213,-0.074,10.112,4,0,0,0,,,,,,
602034.2895,3,-0.213,-0.081,10.131,4,0.001,0.001,0.001,,,,,,
602034.2919,3,-0.23,-0.074,10.11,4,0.001,0.001,0.001,,,,,,
602034.2943,3,-0.215,-0.065,10.122,4,0.002,0.001,0.001,,,,,,
602034.2967,3,-0.206,-0.079,10.11,4,0,0.001,0,,,,,,
602034.2992,3,-0.213,-0.084,10.114,4,0.001,0.001,0,,,,,,
